instrument_name,instrument_key,resampled_price_type,datetime,open,high,low,close,volume,open_interest,EMA_short,EMA_long,EMA_cross,Cross_Type,days_from_cross
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-09-01 00:00:00,2512.1,2739.85,2497.9,2661.8,2293475.0,0.0,2470.2805452915973,2177.883231564416,11 x 51,Golden,385
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-09-08 00:00:00,2750.0,2750.0,2570.0,2658.55,1369608.0,0.0,2501.658787742998,2196.3704149657847,11 x 51,Golden,392
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-09-15 00:00:00,2650.0,2917.0,2626.3,2851.4,2383635.0,0.0,2559.948989785832,2221.5638605440236,11 x 51,Golden,399
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-09-22 00:00:00,2840.0,2929.0,2744.1,2796.9,1881808.0,0.0,2599.440824821527,2243.6921736000227,11 x 51,Golden,406
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-09-29 00:00:00,2809.7,2826.75,2717.2,2774.95,1223048.0,0.0,2628.692354017939,2264.1251669230987,11 x 51,Golden,413
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-10-07 00:00:00,2774.95,2774.95,2665.0,2741.0,1700379.0,0.0,2647.4102950149495,2282.466506656826,11 x 51,Golden,421
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-10-13 00:00:00,2727.0,2810.0,2625.95,2773.9,2868802.0,0.0,2668.491912512458,2301.3677948623326,11 x 51,Golden,427
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-10-20 00:00:00,2814.95,3040.0,2727.5,3010.05,2198553.0,0.0,2725.4182604270486,2328.6248027522433,11 x 51,Golden,434
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-10-27 00:00:00,3020.0,3029.0,2906.0,2964.25,3170266.0,0.0,2765.2235503558736,2353.071925723311,11 x 51,Golden,441
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-11-03 00:00:00,2944.0,2950.0,2762.6,2787.6,13058805.0,0.0,2768.9529586298945,2369.784543964722,11 x 51,Golden,448
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-11-10 00:00:00,2809.0,2883.0,2795.0,2864.4,2748059.0,0.0,2784.8607988582457,2388.8082153506944,11 x 51,Golden,455
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-11-17 00:00:00,2850.05,2948.75,2850.05,2928.35,2230893.0,0.0,2808.775665715205,2409.5598224525907,11 x 51,Golden,462
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-11-24 00:00:00,2928.0,3062.4,2912.25,3047.4,2998324.0,0.0,2848.546388096004,2434.092136973645,11 x 51,Golden,469
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-12-01 00:00:00,3067.0,3169.95,3061.45,3087.0,2004954.0,0.0,2888.2886567466703,2459.2039778592743,11 x 51,Golden,476
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-12-08 00:00:00,3105.0,3105.0,2999.3,3024.9,1330608.0,0.0,2911.057213955559,2480.9615171723794,11 x 51,Golden,483
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-12-15 00:00:00,3026.0,3150.0,2928.05,2974.1,2843610.0,0.0,2921.564344962966,2499.9283818965187,11 x 51,Golden,490
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-12-22 00:00:00,2970.0,3062.0,2961.4,2996.4,1035542.0,0.0,2934.0369541358054,2519.023444131268,11 x 51,Golden,497
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2014-12-29 00:00:00,3019.0,3060.0,2946.75,2998.1,1229992.0,0.0,2944.7141284465047,2537.4494655108347,11 x 51,Golden,504
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-01-05 00:00:00,3004.0,3046.9,2851.75,2892.25,1875387.0,0.0,2935.9701070387537,2551.095639914264,11 x 51,Golden,511
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-01-12 00:00:00,2888.0,2888.0,2783.0,2797.7,2276331.0,0.0,2912.9250891989614,2560.5804229944847,11 x 51,Golden,518
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-01-19 00:00:00,2800.05,2820.0,2697.2,2762.8,2850718.0,0.0,2887.904240999135,2568.3580990331584,11 x 51,Golden,525
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-01-27 00:00:00,2760.0,2836.85,2723.0,2765.5,1970778.0,0.0,2867.5035341659454,2575.940479839576,11 x 51,Golden,533
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-02-02 00:00:00,2777.95,2788.8,2650.0,2676.3,2598850.0,0.0,2835.6362784716216,2579.8004613842077,11 x 51,Golden,539
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-02-09 00:00:00,2650.0,2768.2,2590.7,2752.9,2135131.0,0.0,2821.8468987263514,2586.4581359463537,11 x 51,Golden,546
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-02-16 00:00:00,2755.0,2761.65,2545.7,2558.9,15725898.0,0.0,2778.0224156052927,2585.3982076407246,11 x 51,Golden,553
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-02-23 00:00:00,2558.9,2578.75,2500.0,2572.6,4676991.0,0.0,2743.785346337744,2584.905968885312,11 x 51,Golden,560
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-03-02 00:00:00,2602.0,2605.5,2484.6,2509.45,2141033.0,0.0,2704.7294552814537,2582.0038162358774,11 x 51,Golden,567
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-03-09 00:00:00,2498.05,2573.95,2472.25,2510.0,2868224.0,0.0,2672.2745460678784,2579.2344386883437,11 x 51,Golden,574
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-03-16 00:00:00,2515.05,2597.6,2500.0,2509.95,1953260.0,0.0,2645.2204550565652,2576.5696525849457,11 x 51,Golden,581
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-03-23 00:00:00,2519.95,2549.0,2452.0,2476.15,2418266.0,0.0,2617.042045880471,2572.707358254756,11 x 51,Golden,588
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-03-30 00:00:00,2480.1,2569.95,2461.4,2555.85,1150780.0,0.0,2606.8433715670594,2572.058998321881,11 x 51,Golden,595
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-04-06 00:00:00,2573.9,2578.0,2475.5,2483.85,3474786.0,0.0,2586.344476305883,2568.66634454027,11 x 51,Golden,602
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-04-13 00:00:00,2499.0,2499.0,2282.75,2310.5,3787873.0,0.0,2540.3703969215694,2558.7368697502598,11 x 51,Death,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-04-20 00:00:00,2311.0,2327.35,2193.5,2252.8,6425924.0,0.0,2492.4419974346415,2546.9700670675575,11 x 51,Death,7
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-04-27 00:00:00,2260.0,2290.0,2195.6,2228.9,4366526.0,0.0,2448.5183311955343,2534.7366029495743,11 x 51,Death,14
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-05-04 00:00:00,2240.0,2299.8,2151.3,2200.65,6388217.0,0.0,2407.2069426629455,2521.887118220745,11 x 51,Death,21
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-05-11 00:00:00,2210.0,2455.5,2210.0,2429.7,4611104.0,0.0,2410.9557855524545,2518.341459827639,11 x 51,Death,28
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-05-18 00:00:00,2418.0,2515.0,2407.0,2503.45,3094806.0,0.0,2426.371487960379,2517.7687113727297,11 x 51,Death,35
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-05-25 00:00:00,2503.9,2605.0,2480.1,2596.85,3199798.0,0.0,2454.784573300316,2520.8102993968555,11 x 51,Death,42
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-06-01 00:00:00,2578.0,2637.9,2428.1,2477.65,2740302.0,0.0,2458.5954777502634,2519.150287881592,11 x 51,Death,49
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-06-08 00:00:00,2493.8,2493.8,2384.2,2403.55,2062590.0,0.0,2449.421231458553,2514.704122963069,11 x 51,Death,56
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-06-15 00:00:00,2395.0,2480.3,2382.0,2451.45,1897216.0,0.0,2449.7593595487942,2512.271272079874,11 x 51,Death,63
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-06-22 00:00:00,2479.4,2490.0,2410.1,2439.2,1544379.0,0.0,2447.999466290662,2509.4608385383403,11 x 51,Death,70
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-06-29 00:00:00,2408.0,2484.95,2400.0,2476.65,1776921.0,0.0,2452.7745552422184,2508.198883209943,11 x 51,Death,77
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-07-06 00:00:00,2466.0,2539.0,2416.55,2471.55,2062947.0,0.0,2455.903796035182,2506.7893107787913,11 x 51,Death,84
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-07-13 00:00:00,2480.0,2578.0,2450.1,2549.4,1081489.0,0.0,2471.486496695985,2508.428183441146,11 x 51,Death,91
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-07-20 00:00:00,2566.8,2648.8,2554.0,2640.4,1152109.0,0.0,2499.638747246654,2513.5040225395637,11 x 51,Death,98
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-07-27 00:00:00,2649.45,2649.45,2401.1,2582.7,2976601.0,0.0,2513.4822893722117,2516.165406288042,11 x 51,Death,105
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-08-03 00:00:00,2556.0,2693.8,2502.35,2561.85,3345888.0,0.0,2521.543574476843,2517.9225060461945,11 x 51,Golden,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-08-10 00:00:00,2564.6,2629.9,2519.2,2612.45,2125000.0,0.0,2536.694645397369,2521.5581788905715,11 x 51,Golden,7
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-08-17 00:00:00,2618.0,2620.15,2435.0,2455.05,1311098.0,0.0,2523.0872044978078,2519.000172010165,11 x 51,Golden,14
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-08-24 00:00:00,2412.0,2418.95,2264.25,2298.6,3706328.0,0.0,2485.67267041484,2510.523242317466,11 x 51,Death,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-08-31 00:00:00,2280.0,2315.0,2165.55,2190.85,1904656.0,0.0,2436.535558679034,2498.228117612948,11 x 51,Death,7
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-09-07 00:00:00,2200.0,2269.8,2157.2,2243.05,1056408.0,0.0,2404.2879655658617,2488.413574627835,11 x 51,Death,14
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-09-14 00:00:00,2239.95,2346.5,2205.05,2328.5,1599853.0,0.0,2391.6566379715514,2482.2630525267646,11 x 51,Death,21
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-09-21 00:00:00,2288.3,2349.85,2272.6,2281.7,1374721.0,0.0,2373.3305316429596,2474.5490889680427,11 x 51,Death,28
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-09-28 00:00:00,2283.2,2372.7,2201.6,2312.05,1759164.0,0.0,2363.117109702466,2468.2991240077336,11 x 51,Death,35
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-10-05 00:00:00,2349.9,2482.0,2335.0,2464.85,1175611.0,0.0,2380.072591418722,2468.1664653920516,11 x 51,Death,42
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-10-12 00:00:00,2467.0,2496.5,2392.8,2484.0,770010.0,0.0,2397.3938261822686,2468.775447492357,11 x 51,Death,49
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-10-19 00:00:00,2487.0,2567.6,2455.75,2496.05,1401968.0,0.0,2413.8365218185572,2469.8244687426513,11 x 51,Death,56
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-10-26 00:00:00,2502.9,2544.0,2463.7,2481.4,1361006.0,0.0,2425.0971015154646,2470.2696814833184,11 x 51,Death,63
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-11-02 00:00:00,2475.2,2574.9,2432.7,2539.85,1405287.0,0.0,2444.2225845962207,2472.945847580114,11 x 51,Death,70
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-11-09 00:00:00,2505.05,2579.45,2496.1,2515.4,537765.0,0.0,2456.0854871635174,2474.5786995962635,11 x 51,Death,77
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-11-16 00:00:00,2515.0,2583.8,2456.3,2462.85,1999819.0,0.0,2457.212905969598,2474.127595765638,11 x 51,Death,84
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-11-23 00:00:00,2472.0,2614.4,2472.0,2604.45,2822605.0,0.0,2481.7524216413317,2479.139995928498,11 x 51,Golden,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-11-30 00:00:00,2612.45,2634.3,2503.15,2517.8,2215776.0,0.0,2487.7603513677764,2480.6269191620177,11 x 51,Golden,7
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-12-07 00:00:00,2534.7,2563.1,2416.65,2425.15,1745204.0,0.0,2477.3252928064803,2478.49319150194,11 x 51,Death,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-12-14 00:00:00,2419.8,2567.0,2400.45,2543.15,1116628.0,0.0,2488.296077338734,2480.9799918287886,11 x 51,Golden,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-12-21 00:00:00,2565.0,2605.0,2537.9,2596.4,1011597.0,0.0,2506.313397782278,2485.419222912297,11 x 51,Golden,7
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2015-12-28 00:00:00,2607.0,2638.0,2571.0,2586.05,2774419.0,0.0,2519.602831485232,2489.2896374156703,11 x 51,Golden,14
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-01-04 09:15:00,2552.0,2569.0,2385.0,2389.65,1236829.0,0.0,2497.9440262376934,2485.457343668914,11 x 51,Golden,21
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-01-11 09:15:00,2375.15,2425.0,2310.2,2327.75,1123790.0,0.0,2469.578355198078,2479.391676604725,11 x 51,Death,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-01-18 09:15:00,2338.0,2499.0,2277.15,2491.5,1672806.0,0.0,2473.231962665065,2479.857381350697,11 x 51,Death,7
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-01-25 09:15:00,2505.0,2510.0,2331.1,2465.65,1421795.0,0.0,2471.968302220888,2479.3109436064397,11 x 51,Death,14
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-02-01 09:15:00,2460.0,2489.0,2371.0,2484.75,1113784.0,0.0,2474.0985851840733,2479.520138083115,11 x 51,Death,21
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-02-08 09:15:00,2480.0,2496.0,2353.1,2389.25,1082112.0,0.0,2459.9571543200614,2476.0482096953033,11 x 51,Death,28
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-02-15 09:15:00,2412.0,2610.5,2338.0,2606.2,2134557.0,0.0,2484.3309619333845,2481.054047783946,11 x 51,Golden,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-02-22 09:15:00,2599.0,2628.8,2431.65,2455.4,1547822.0,0.0,2479.5091349444874,2480.0673536384097,11 x 51,Death,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-02-29 09:15:00,2446.0,2759.0,2371.1,2735.85,4232280.0,0.0,2522.2326124537394,2489.90514772924,11 x 51,Golden,0
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-03-08 09:15:00,2740.0,2750.0,2690.05,2713.35,1437510.0,0.0,2554.0855103781164,2498.499180508885,11 x 51,Golden,8
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-03-14 09:15:00,2736.0,2739.0,2662.5,2731.0,1640403.0,0.0,2583.57125864843,2507.4415197200815,11 x 51,Golden,14
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-03-21 09:15:00,2704.5,2814.7,2652.3,2771.4,1572116.0,0.0,2614.876048873692,2517.593768961617,11 x 51,Golden,21
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-03-28 09:15:00,2755.0,2885.95,2732.0,2851.05,2690701.0,0.0,2654.2383740614105,2530.4190086169397,11 x 51,Golden,28
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-04-04 09:15:00,2888.0,2913.0,2781.7,2815.7,2027145.0,0.0,2681.1486450511757,2541.391354439365,11 x 51,Golden,35
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-04-11 09:15:00,2823.0,3072.0,2808.4,3048.05,1338755.0,0.0,2742.29887087598,2560.878225422466,11 x 51,Golden,42
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-04-18 09:15:00,3054.95,3059.8,2852.0,2897.05,1673132.0,0.0,2768.090725729983,2573.807909060064,11 x 51,Golden,49
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-04-25 09:15:00,2891.0,2923.5,2752.0,2797.4,2557995.0,0.0,2772.975604774986,2582.4076048654465,11 x 51,Golden,56
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-05-02 09:15:00,2793.0,2860.05,2720.35,2790.3,2761387.0,0.0,2775.8630039791556,2590.4034662167755,11 x 51,Golden,63
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-05-09 09:15:00,2790.0,2880.0,2782.05,2812.6,2111940.0,0.0,2781.9858366492963,2598.9494867468998,11 x 51,Golden,70
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-05-16 09:15:00,2810.0,2859.0,2759.55,2796.7,1349460.0,0.0,2784.438197207747,2606.5552757181727,11 x 51,Golden,77
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-05-23 09:15:00,2802.0,2910.05,2769.0,2902.5,2317350.0,0.0,2804.1151643397893,2617.9377651136274,11 x 51,Golden,84
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-05-30 09:15:00,2911.0,3111.15,2903.0,3046.2,2747411.0,0.0,2844.462636949824,2634.409389532334,11 x 51,Golden,91
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-06-06 09:15:00,3012.7,3079.5,2958.05,2969.5,1417374.0,0.0,2865.3021974581866,2647.2974899349365,11 x 51,Golden,98
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-06-13 09:15:00,2940.0,2988.8,2897.3,2930.4,1630992.0,0.0,2876.1518312151557,2658.1860480143623,11 x 51,Golden,105
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-06-20 09:15:00,2920.0,2992.0,2854.55,2958.75,1257501.0,0.0,2889.9181926792967,2669.7462000138103,11 x 51,Golden,112
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-06-27 09:15:00,2923.0,3126.0,2913.5,3086.05,1982682.0,0.0,2922.6068272327475,2685.7578846286638,11 x 51,Golden,119
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-07-04 09:15:00,3089.95,3089.95,2995.0,3067.8,804147.0,0.0,2946.805689360623,2700.451812142946,11 x 51,Golden,126
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-07-11 09:15:00,3092.5,3193.65,3090.1,3144.1,1472535.0,0.0,2979.688074467186,2717.515203983602,11 x 51,Golden,133
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-07-18 09:15:00,3153.3,3206.95,3108.15,3160.85,1205166.0,0.0,3009.881728722655,2734.566542291925,11 x 51,Golden,140
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-07-25 09:15:00,3151.3,3183.95,3053.35,3103.15,1914759.0,0.0,3025.4264406022126,2748.742829126851,11 x 51,Golden,147
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-08-01 09:15:00,3120.7,3366.2,3095.6,3343.95,1669892.0,0.0,3078.5137005018437,2771.6354126219726,11 x 51,Golden,154
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-08-08 09:15:00,3370.0,3456.0,3188.85,3210.95,3289805.0,0.0,3100.58641708487,2788.5321275211277,11 x 51,Golden,161
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-08-16 09:15:00,3218.8,3329.0,3180.0,3257.75,2623572.0,0.0,3126.780347570725,2806.5789687703154,11 x 51,Golden,169
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-08-22 09:15:00,3263.2,3265.95,3185.0,3204.85,1805806.0,0.0,3139.791956308938,2821.8970853560722,11 x 51,Golden,175
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-08-29 09:15:00,3230.0,3514.0,3180.6,3477.7,1891462.0,0.0,3196.109963590782,2847.1202743808385,11 x 51,Golden,182
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-09-06 09:15:00,3494.0,3640.0,3466.55,3521.2,1367964.0,0.0,3250.291636325652,2873.0464176738833,11 x 51,Golden,190
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-09-12 09:15:00,3440.0,3543.0,3392.0,3488.7,1481949.0,0.0,3290.02636360471,2896.7254016095035,11 x 51,Golden,196
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-09-19 09:15:00,3513.9,3516.75,3316.65,3432.15,2206701.0,0.0,3313.7136363372583,2917.3186553937535,11 x 51,Golden,203
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-09-26 09:15:00,3418.0,3433.3,3288.1,3313.7,1750440.0,0.0,3313.711363614382,2932.564091724763,11 x 51,Golden,210
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-10-03 09:15:00,3336.4,3494.0,3335.9,3374.2,1563991.0,0.0,3323.7928030119856,2949.5500881968874,11 x 51,Golden,217
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-10-10 09:15:00,3386.0,3420.0,3367.0,3381.6,996864.0,0.0,3333.4273358433215,2966.1673924970073,11 x 51,Golden,224
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-10-17 09:15:00,3382.0,3390.05,3243.6,3259.85,1891234.0,0.0,3321.1644465361014,2977.4628774009684,11 x 51,Golden,231
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-10-24 09:15:00,3271.9,3350.0,3201.2,3251.85,2841627.0,0.0,3309.6120387800847,2988.0162282701617,11 x 51,Golden,238
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-11-01 09:15:00,3280.0,3301.0,3151.0,3187.9,1539885.0,0.0,3289.326698983404,2995.7040656443864,11 x 51,Golden,246
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-11-07 09:15:00,3210.0,3286.0,2864.0,2875.3,2358384.0,0.0,3220.322249152837,2991.0731400426794,11 x 51,Golden,252
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-11-15 09:15:00,2874.0,2915.0,2749.5,2835.4,2807473.0,0.0,3156.1685409606976,2985.0857115794997,11 x 51,Golden,260
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-11-21 09:15:00,2842.95,2994.7,2795.1,2945.95,2882419.0,0.0,3121.132117467248,2983.5804919033653,11 x 51,Golden,266
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-11-28 09:15:00,2945.0,3132.0,2945.0,3083.65,2190995.0,0.0,3114.8850978893734,2987.429319137851,11 x 51,Golden,273
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-12-05 09:15:00,3051.1,3233.0,3051.1,3177.35,1734228.0,0.0,3125.2959149078115,2994.7339607094723,11 x 51,Golden,280
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-12-12 09:15:00,3155.0,3165.0,3016.05,3027.9,1458246.0,0.0,3109.0632624231766,2996.009577605262,11 x 51,Golden,287
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-12-19 09:15:00,3027.9,3050.2,2883.6,2940.1,1072777.0,0.0,3080.9027186859803,2993.8592092358294,11 x 51,Golden,294
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2016-12-26 09:15:00,2941.1,2963.0,2858.0,2943.65,971420.0,0.0,3058.027265571651,2991.9280858036823,11 x 51,Golden,301
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2017-01-02 09:15:00,2942.0,3019.0,2862.55,2967.55,1715587.0,0.0,3042.9477213097093,2990.990467118925,11 x 51,Golden,308
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2017-01-09 09:15:00,2968.0,3012.15,2919.45,2946.55,1260782.0,0.0,3026.881434424758,2989.281218383582,11 x 51,Golden,315
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2017-01-16 09:15:00,2947.0,3058.55,2926.6,2950.6,1390157.0,0.0,3014.167862020632,2987.7934792149827,11 x 51,Golden,322
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2017-01-23 09:15:00,2950.5,3175.95,2950.5,3115.85,2910635.0,0.0,3031.1148850171935,2992.7187300144064,11 x 51,Golden,329
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2017-01-30 09:15:00,3115.0,3204.55,3050.5,3114.0,2088860.0,0.0,3044.9290708476615,2997.3833942446217,11 x 51,Golden,336
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2017-02-06 09:15:00,3154.7,3219.2,3110.0,3168.6,1941053.0,0.0,3065.540892373051,3003.9686483121363,11 x 51,Golden,343
HERO MOTOCORP LIMITED,NSE_EQ|INE158A01026,Weekly,2017-02-13 09:15:00,3166.0,3179.8,2949.2,2987.2,2240728.0,0.0,3052.484076977543,3003.3237003001313,11 x 51,Golden,350
