instrument_name,instrument_key,resampled_price_type,datetime,open,high,low,close,volume,open_interest,RSI
EVEREADY INDS. IND.  LTD.,NSE_EQ|INE128A01029,Monthly,2025-09-01,421.05,475.2,415.2,418.4,6014416.0,0.0,49.60652051714446
KOTAKMAMC - NIFTY100EW,NSE_EQ|INF174KA1UW4,Monthly,2025-09-01,33.32,34.58,32.09,34.12,301785.0,0.0,
PARKHOTELS,NSE_EQ|INE988S01028,Monthly,2025-09-01,151.67,164.1,149.61,156.24,10411137.0,0.0,38.12523719165086
NIRAJ CEMENT STRUC LTD,NSE_EQ|INE368I01016,Monthly,2025-09-01,48.69,51.98,45.27,46.11,740347.0,0.0,46.704991587212554
INDIQUBE SPACES LIMITED,NSE_EQ|INE06ST01018,Monthly,2025-09-01,218.96,243.8,218.88,233.16,8311537.0,0.0,
KALYAN JEWELLERS IND LTD,NSE_EQ|INE303R01014,Monthly,2025-09-01,503.0,534.9,496.45,505.25,63875939.0,0.0,45.7397299626544
THOMAS COOK (INDIA) LTD,NSE_EQ|INE332A01027,Monthly,2025-09-01,179.5,181.55,166.25,168.57,14402316.0,0.0,31.110290800213278
MMP INDUSTRIES LIMITED,NSE_EQ|INE511Y01018,Monthly,2025-09-01,273.4,298.05,269.0,276.95,270583.0,0.0,40.55583538265533
VRAJ IRON AND STEEL LTD,NSE_EQ|INE0S2V01010,Monthly,2025-09-01,147.45,158.67,146.67,157.66,414189.0,0.0,36.24235474006116
MIRAEAMC - MIDSMALL,NSE_EQ|INF769K01LJ8,Monthly,2025-09-01,46.91,50.12,46.91,49.35,5244225.0,0.0,41.14160948222083
SBIAMC - SBISILVER,NSE_EQ|INF200KB1217,Monthly,2025-09-01,120.46,132.0,119.73,131.51,22677222.0,0.0,79.63503649635037
ICICIPRAMC - ICICIQTY30,NSE_EQ|INF109KC18V5,Monthly,2025-09-01,21.06,21.96,21.01,21.59,1195731.0,0.0,45.22167487684729
JYOTI STRUCTURES LTD,NSE_EQ|INE197A01024,Monthly,2025-09-01,15.14,17.42,14.92,16.46,110496126.0,0.0,34.39490445859873
GEOJIT FINANCIAL SER L,NSE_EQ|INE007B01023,Monthly,2025-09-01,71.1,78.95,71.05,76.33,6872996.0,0.0,39.452495974235106
PG ELECTROPLAST LTD,NSE_EQ|INE457L01029,Monthly,2025-09-01,543.0,589.5,542.1,561.0,54217577.0,0.0,54.143253431965285
FDC LIMITED,NSE_EQ|INE258B01022,Monthly,2025-09-01,461.1,527.8,454.05,484.05,6702707.0,0.0,46.580331849453664
DMCC SPECIALITY CHEMICALS,NSE_EQ|INE505A01010,Monthly,2025-09-01,312.8,331.2,292.95,313.1,793835.0,0.0,53.103325626889564
PRINCE PIPES FITTINGS LTD,NSE_EQ|INE689W01016,Monthly,2025-09-01,320.0,353.4,319.4,341.15,3203066.0,0.0,23.429256594724222
KANORIA CHEMICALS & INDUS,NSE_EQ|INE138C01024,Monthly,2025-09-01,82.9,88.5,81.68,82.59,208454.0,0.0,30.679265742390214
GROWWAMC - GROWWLIQID,NSE_EQ|INF666M01IP5,Monthly,2025-09-01,102.89,106.4,102.89,105.84,4032236.0,0.0,
RADAAN MEDIAWORKS (I) LTD,NSE_EQ|INE874F01027,Monthly,2025-09-01,3.63,3.8,3.35,3.57,706668.0,0.0,54.7970479704797
THE GROB TEA COMPANY LTD,NSE_EQ|INE646C01018,Monthly,2025-09-01,1002.1,1140.0,972.2,1030.2,3968.0,0.0,53.763940520446106
HDFCAMC - HDFCMID150,NSE_EQ|INF179KC1HT0,Monthly,2025-09-01,21.54,22.59,20.39,22.02,4142565.0,0.0,50.16694490818029
AMRUTAJAN HEALTH LTD,NSE_EQ|INE098F01031,Monthly,2025-09-01,691.3,790.95,691.3,759.4,470925.0,0.0,50.313893936890786
APTECH LIMITED,NSE_EQ|INE266F01018,Monthly,2025-09-01,136.99,144.3,128.1,128.56,1549677.0,0.0,25.17685470705605
TALBROS AUTO. COMP. LTD,NSE_EQ|INE187D01029,Monthly,2025-09-01,262.0,321.7,257.0,306.45,4854010.0,0.0,38.645038167938935
PIL ITALICA LIFESTYLE LTD,NSE_EQ|INE600A01035,Monthly,2025-09-01,13.55,15.9,13.41,14.27,1693473.0,0.0,53.068410462776654
ANAND RATHI WEALTH LTD,NSE_EQ|INE463V01026,Monthly,2025-09-01,2807.0,3090.4,2804.4,3033.0,1900498.0,0.0,75.58836689038031
IRM ENERGY LIMITED,NSE_EQ|INE07U701015,Monthly,2025-09-01,265.0,392.7,263.8,346.65,26270627.0,0.0,35.44479495268138
MANAK ALUMINIUM CO. LTD.,NSE_EQ|INE859Q01017,Monthly,2025-09-01,29.55,32.93,28.8,29.94,1753161.0,0.0,47.56427604871448
NAVA LIMITED,NSE_EQ|INE725A01030,Monthly,2025-09-01,695.0,735.0,675.8,709.55,10959805.0,0.0,65.17760385310054
JAGRAN PRAKASHAN LIMITED,NSE_EQ|INE199G01027,Monthly,2025-09-01,71.35,72.99,71.2,71.9,1662118.0,0.0,20.122699386503072
UNION BANK OF INDIA,NSE_EQ|INE692A01016,Monthly,2025-09-01,125.5,141.56,125.45,138.81,149999390.0,0.0,51.68303533954503
ALLCARGO LOGISTICS LTD,NSE_EQ|INE418H01029,Monthly,2025-09-01,31.25,34.42,31.06,32.74,38304629.0,0.0,22.380952380952394
MOTILALAMC - G5,NSE_EQ|INF247L01AK4,Monthly,2025-09-01,61.96,63.95,60.18,62.18,166903.0,0.0,79.2260692464359
ICICI PRUD MIDCAP SEL ETF,NSE_EQ|INF109KC10W0,Monthly,2025-09-01,17.0,18.35,16.89,17.8,2433429.0,0.0,47.488151658767784
AUSOM ENTERPRISE LIMITED,NSE_EQ|INE218C01016,Monthly,2025-09-01,107.0,109.65,99.0,102.52,118059.0,0.0,53.01505514853877
3M INDIA LIMITED,NSE_EQ|INE470A01017,Monthly,2025-09-01,30510.0,31590.0,29725.0,29975.0,74330.0,0.0,32.013954890006715
ZEE MEDIA CORPORATION LTD,NSE_EQ|INE966H01019,Monthly,2025-09-01,12.45,13.26,12.18,12.44,39909978.0,0.0,44.70263883418669
UGRO CAPITAL LIMITED,NSE_EQ|INE583D01011,Monthly,2025-09-01,170.0,184.84,166.78,168.66,5662222.0,0.0,23.769883351007422
S. P. APPARELS LIMITED,NSE_EQ|INE212I01016,Monthly,2025-09-01,719.4,785.0,713.0,750.05,467297.0,0.0,42.210293653299644
SBI-ETF NIFTY NEXT 50,NSE_EQ|INF200KA1598,Monthly,2025-09-01,703.79,751.18,700.65,743.56,487401.0,0.0,44.83153381669622
RAMKRISHNA FORGINGS LTD,NSE_EQ|INE399G01023,Monthly,2025-09-01,566.55,605.95,554.2,555.6,7399328.0,0.0,36.31424043468417
MEDICAMEN BIOTECH LIMITED,NSE_EQ|INE646B01010,Monthly,2025-09-01,349.0,363.5,322.0,324.1,293722.0,0.0,41.696887277123004
INDEF MANUFACTURING LTD,NSE_EQ|INE0O9T01021,Monthly,2025-09-01,363.6,420.9,333.0,394.7,452210.0,0.0,
TARA CHAND INFRA SOLN LTD,NSE_EQ|INE555Z01020,Monthly,2025-09-01,71.0,76.77,66.75,70.97,2163410.0,0.0,41.188486536675946
UTIAMC - UTISXN50,NSE_EQ|INF789F1AUU3,Monthly,2025-09-01,88.05,102.25,86.63,92.23,100708.0,0.0,51.167554281032366
DC INFOTECH AND COMUN LTD,NSE_EQ|INE0A1101019,Monthly,2025-09-01,241.44,320.9,238.0,293.05,1502352.0,0.0,39.32622141328345
MOTILALAMC - MON50EQUAL,NSE_EQ|INF247L01FC0,Monthly,2025-09-01,31.47,33.4,31.34,32.53,120820.0,0.0,
KITEX GARMENTS LTD,NSE_EQ|INE602G01020,Monthly,2025-09-01,182.0,223.54,179.55,209.83,20467635.0,0.0,62.10545654969686
ALEMBIC LIMITED,NSE_EQ|INE426A01027,Monthly,2025-09-01,101.53,108.5,101.5,105.11,4090266.0,0.0,37.12641287011997
SHIPPING CORP OF INDIA LT,NSE_EQ|INE109A01011,Monthly,2025-09-01,213.0,237.4,205.43,226.53,51696859.0,0.0,39.365876073663
BERGER PAINTS (I) LTD,NSE_EQ|INE463A01038,Monthly,2025-09-01,533.0,557.85,528.75,531.55,7082209.0,0.0,47.384339643777295
RATEGAIN TRAVEL TECHN LTD,NSE_EQ|INE0CLI01024,Monthly,2025-09-01,518.05,674.9,517.95,657.9,16140327.0,0.0,38.8896448496394
ALKALI METALS LTD,NSE_EQ|INE773I01017,Monthly,2025-09-01,86.68,102.7,84.75,96.35,583449.0,0.0,36.61291642792829
DHAMPUR SUGAR MILLS LTD.,NSE_EQ|INE041A01016,Monthly,2025-09-01,123.3,144.0,123.3,140.88,6272899.0,0.0,29.391960824321558
SEPC LIMITED,NSE_EQ|INE964H01014,Monthly,2025-09-01,11.27,13.73,11.22,13.12,182421204.0,0.0,37.03947368421053
MIRAEAMC - CONSUMER,NSE_EQ|INF769K01NS5,Monthly,2025-09-01,11.93,12.87,11.9,12.38,6304423.0,0.0,
GRAPHITE INDIA LTD,NSE_EQ|INE371A01025,Monthly,2025-09-01,520.7,579.95,513.75,569.45,8938092.0,0.0,52.55644773865898
SHEETAL COOL PRODUCTS LTD,NSE_EQ|INE501Y01019,Monthly,2025-09-01,244.5,289.84,240.0,251.05,403333.0,0.0,18.65566865566865
TORRENT POWER LTD,NSE_EQ|INE813H01021,Monthly,2025-09-01,1304.9,1330.1,1237.1,1268.6,9690699.0,0.0,32.30113384055181
SUVEN LIFE SCIENCES LTD,NSE_EQ|INE495B01038,Monthly,2025-09-01,209.0,235.67,204.5,232.3,2643304.0,0.0,65.0300499134155
WHEELS INDIA LTD,NSE_EQ|INE715A01015,Monthly,2025-09-01,726.0,828.8,722.0,797.7,534154.0,0.0,47.410308236483075
ACME SOLAR HOLDINGS LTD,NSE_EQ|INE622W01025,Monthly,2025-09-01,284.9,324.3,279.55,298.0,27342861.0,0.0,
DPSC LIMITED,NSE_EQ|INE360C01024,Monthly,2025-09-01,12.2,13.26,11.97,12.67,2292156.0,0.0,20.95631641086186
ICICIPRAMC - BHARATIWIN,NSE_EQ|INF109KB15Y7,Monthly,2025-09-01,108.53,112.15,104.2,110.63,5003695.0,0.0,40.98302055406612
CUPID LIMITED,NSE_EQ|INE509F01029,Monthly,2025-09-01,172.89,218.1,164.34,217.92,67923219.0,0.0,81.7809051331376
KAJARIA CERAMICS LTD,NSE_EQ|INE217B01036,Monthly,2025-09-01,1209.6,1269.0,1186.5,1200.0,2601562.0,0.0,39.54592669535539
SUNDRAM FASTENERS LTD,NSE_EQ|INE387A01021,Monthly,2025-09-01,1022.0,1072.0,1003.4,1030.2,2091502.0,0.0,25.264700006659126
INVESCO INDIA GOLD ETF,NSE_EQ|INF205K01361,Monthly,2025-09-01,9000.05,9800.0,9000.05,9798.05,25349.0,0.0,92.52610432385714
PENINSULA LAND LIMITED,NSE_EQ|INE138A01028,Monthly,2025-09-01,34.75,37.98,33.91,35.99,5975567.0,0.0,25.133776552618784
NRB INDUS. BEARINGS LTD.,NSE_EQ|INE047O01014,Monthly,2025-09-01,25.69,34.09,24.06,30.15,1094097.0,0.0,34.49752140603876
CP CAPITAL LIMITED,NSE_EQ|INE521J01018,Monthly,2025-09-01,145.0,160.9,136.05,138.78,339624.0,0.0,18.806573794697314
GLOBUS SPIRITS LTD,NSE_EQ|INE615I01010,Monthly,2025-09-01,1204.5,1231.9,1030.0,1089.5,1507586.0,0.0,53.5844511004037
ORISSA MIN DEV CO LTD,NSE_EQ|INE725E01024,Monthly,2025-09-01,4773.5,5094.0,4670.3,4842.5,255771.0,0.0,31.45826324249559
N R AGARWAL INDS LTD,NSE_EQ|INE740D01017,Monthly,2025-09-01,400.0,409.8,374.0,386.2,62490.0,0.0,41.03798822899947
SHREEJI SHIPPING GLOBAL L,NSE_EQ|INE1B6101010,Monthly,2025-09-01,253.0,263.0,236.0,253.55,17897779.0,0.0,
AMARA RAJA ENERGY MOB LTD,NSE_EQ|INE885A01032,Monthly,2025-09-01,991.0,1057.85,984.0,1003.8,10101908.0,0.0,14.17884681781561
V2 RETAIL LIMITED,NSE_EQ|INE945H01013,Monthly,2025-09-01,1739.0,2004.3,1585.6,1989.0,1642633.0,0.0,71.51996740016301
DOLPHIN OFF ENT (IND) L,NSE_EQ|INE920A01037,Monthly,2025-09-01,446.9,446.9,391.05,398.85,48873.0,0.0,33.99970013493929
AADHAR HOUSING FINANCE L,NSE_EQ|INE883F01010,Monthly,2025-09-01,500.0,546.05,495.05,527.55,9845893.0,0.0,59.30045871559632
NATIONAL ALUMINIUM CO LTD,NSE_EQ|INE139A01034,Monthly,2025-09-01,187.8,221.23,186.75,210.94,147868882.0,0.0,53.68964604113337
KOTAKMAMC - KOTAKMID50,NSE_EQ|INF174KA1IB3,Monthly,2025-09-01,163.85,173.3,160.27,168.37,921558.0,0.0,49.74149073675141
UFO MOVIEZ INDIA LTD.,NSE_EQ|INE527H01019,Monthly,2025-09-01,73.06,79.7,73.06,75.71,908273.0,0.0,14.751718129900283
ALKEM LABORATORIES LTD.,NSE_EQ|INE540L01014,Monthly,2025-09-01,5310.0,5575.5,5204.5,5495.0,2676386.0,0.0,52.58514967389486
KOTAKMAMC - KOTAKCONS,NSE_EQ|INF174KA1JE5,Monthly,2025-09-01,125.67,132.0,123.36,127.91,101185.0,0.0,55.74989670844236
CENTURY PLYBOARDS (I) LTD,NSE_EQ|INE348B01021,Monthly,2025-09-01,746.4,825.0,746.0,808.65,1800554.0,0.0,56.865813826891674
DSPAMC - DSPITETF,NSE_EQ|INF740KA1SX1,Monthly,2025-09-01,37.12,38.5,35.61,36.9,571090.0,0.0,39.344997756841636
CHAMAN LAL SETIA EXP LTD,NSE_EQ|INE419D01026,Monthly,2025-09-01,279.65,292.0,277.0,283.25,1228191.0,0.0,54.85857426155934
PRABHA ENERGY LIMITED,NSE_EQ|INE0I0M01023,Monthly,2025-09-01,249.25,254.44,207.36,210.4,542860.0,0.0,
SRM CONTRACTORS LIMITED,NSE_EQ|INE0R6Z01013,Monthly,2025-09-01,465.0,575.2,452.3,563.95,9722028.0,0.0,76.58633531476043
AFCONS INFRASTRUCTURE LTD,NSE_EQ|INE101I01011,Monthly,2025-09-01,423.0,475.0,419.8,459.2,14273810.0,0.0,
EDELAMC - EGOLD,NSE_EQ|INF754K01SE6,Monthly,2025-09-01,103.4,112.65,102.0,112.55,6400101.0,0.0,93.14641744548287
SUNDARAM FINANCE LTD,NSE_EQ|INE660A01013,Monthly,2025-09-01,4509.2,4674.8,4246.5,4664.8,1270158.0,0.0,53.61064750342834
KOTAK PSU BANK,NSE_EQ|INF373I01023,Monthly,2025-09-01,685.29,746.5,666.71,737.85,1382573.0,0.0,50.02465814839723
GREENPLY INDUSTRIES LTD,NSE_EQ|INE461C01038,Monthly,2025-09-01,308.95,330.0,285.45,316.35,2701249.0,0.0,41.50411790203728
R SYS INTERNATIONAL LTD,NSE_EQ|INE411H01032,Monthly,2025-09-01,460.0,485.0,427.4,429.4,3305531.0,0.0,45.925463623395146
NITIN SPINNERS LIMITED,NSE_EQ|INE229H01012,Monthly,2025-09-01,344.5,358.1,327.35,346.85,1079001.0,0.0,39.959094976351786
BANARAS BEADS LTD,NSE_EQ|INE655B01011,Monthly,2025-09-01,98.62,120.8,98.51,105.71,141884.0,0.0,52.03507610853739
BANDHANAMC - IDFNIFTYET,NSE_EQ|INF194KA1U07,Monthly,2025-09-01,272.31,279.53,268.0,277.13,7488.0,0.0,53.73823316437364
BIRLASLAMC - TECH,NSE_EQ|INF209KB11D8,Monthly,2025-09-01,37.97,39.99,36.0,37.85,420514.0,0.0,39.22627080521817
KNR CONSTRU LTD.,NSE_EQ|INE634I01029,Monthly,2025-09-01,191.03,220.0,190.95,209.71,91169403.0,0.0,25.353996819707703
MOTILALAMC - MOREALTY,NSE_EQ|INF247L01CI4,Monthly,2025-09-01,87.29,93.25,86.75,91.97,5695163.0,0.0,39.46315045914763
PARAS DEF AND SPCE TECH L,NSE_EQ|INE045601023,Monthly,2025-09-01,648.5,765.0,641.0,734.25,11089577.0,0.0,54.687258687258684
HDFC BANK LTD,NSE_EQ|INE040A01034,Monthly,2025-09-01,949.6,979.65,940.0,964.2,263321938.0,0.0,71.20759837177748
RATTANINDIA ENT LIMITED,NSE_EQ|INE834M01019,Monthly,2025-09-01,61.06,64.0,55.11,55.77,99947280.0,0.0,36.167497970073086
KEYSTONE REALTORS LIMITED,NSE_EQ|INE263M01029,Monthly,2025-09-01,641.05,641.05,595.1,624.0,459625.0,0.0,35.9616186900292
HINDUSTAN OIL EXPLORATION,NSE_EQ|INE345A01011,Monthly,2025-09-01,166.73,184.0,166.02,177.67,8378018.0,0.0,22.532326955707674
BF UTILITIES LIMITED,NSE_EQ|INE243D01012,Monthly,2025-09-01,809.4,848.8,772.6,778.05,1372734.0,0.0,48.76124685514477
ANTELOPUS SELAN ENRGY LTD,NSE_EQ|INE818A01017,Monthly,2025-09-01,529.6,599.0,525.0,563.15,427032.0,0.0,41.969884570835156
MOTILALAMC - MOVALUE,NSE_EQ|INF247L01BE5,Monthly,2025-09-01,98.1,107.87,98.1,104.73,777140.0,0.0,43.84892086330937
ADOR WELDING LTD,NSE_EQ|INE045A01017,Monthly,2025-09-01,904.3,1049.0,904.3,1013.95,142552.0,0.0,31.146801407561142
ASTRON PAPER BORD MIL LTD,NSE_EQ|INE646X01014,Monthly,2025-09-01,13.45,18.89,13.38,15.93,2505838.0,0.0,40.40666234047155
ARROW GREENTECH LIMITED,NSE_EQ|INE570D01018,Monthly,2025-09-01,595.3,607.1,553.55,568.45,337994.0,0.0,40.91830898029224
NAHAR POLY FILMS LIMITED,NSE_EQ|INE308A01027,Monthly,2025-09-01,298.8,310.0,284.6,291.65,157322.0,0.0,46.62532387546192
TRANSPORT CORPN OF INDIA,NSE_EQ|INE688A01022,Monthly,2025-09-01,1149.5,1205.0,1119.0,1164.8,296658.0,0.0,58.45495013241674
DCM LTD,NSE_EQ|INE498A01018,Monthly,2025-09-01,100.17,105.0,97.0,99.65,343126.0,0.0,41.86809392265194
HLE GLASCOAT LIMITED,NSE_EQ|INE461D01028,Monthly,2025-09-01,529.85,579.5,502.25,509.65,5114715.0,0.0,55.71416783563001
ONELIFE CAP ADVISORS LTD,NSE_EQ|INE912L01015,Monthly,2025-09-01,12.2,14.3,11.52,14.3,157682.0,0.0,40.899795501022496
RPSG VENTURES LIMITED,NSE_EQ|INE425Y01011,Monthly,2025-09-01,863.5,916.0,857.25,890.0,553663.0,0.0,53.096044038704825
TORRENT PHARMACEUTICALS L,NSE_EQ|INE685A01028,Monthly,2025-09-01,3569.4,3676.8,3512.2,3655.9,2744587.0,0.0,59.56119043387247
RAJOO ENGINEERS LIMITED,NSE_EQ|INE535F01024,Monthly,2025-09-01,101.98,103.69,92.8,93.42,9463108.0,0.0,
HEC INFRA PROJECTS LTD,NSE_EQ|INE558R01013,Monthly,2025-09-01,148.0,160.45,133.05,138.5,173204.0,0.0,56.90922264775902
HINDUSTAN FOODS LIMITED,NSE_EQ|INE254N01026,Monthly,2025-09-01,520.15,559.0,519.95,549.1,865296.0,0.0,45.634379263301504
MAHANAGAR TELEPHONE NIGAM,NSE_EQ|INE153A01019,Monthly,2025-09-01,43.84,46.44,43.42,44.71,29622610.0,0.0,21.520485135335008
ASAHI INDIA GLASS LIMITED,NSE_EQ|INE439A01020,Monthly,2025-09-01,838.4,922.3,805.55,885.15,4678910.0,0.0,63.314870046868336
BCL INDUSTRIES LIMITED,NSE_EQ|INE412G01024,Monthly,2025-09-01,40.27,44.9,39.76,43.16,10920698.0,0.0,26.99313934232316
J B CHEMICALS AND PHARMA,NSE_EQ|INE572A01036,Monthly,2025-09-01,1721.4,1745.0,1672.2,1719.8,1534893.0,0.0,39.40835746793545
PEARL POLYMERS LTD,NSE_EQ|INE844A01013,Monthly,2025-09-01,31.76,35.02,29.8,30.88,817005.0,0.0,48.53333333333333
EIH ASSOCIATED HOTELS LTD,NSE_EQ|INE276C01014,Monthly,2025-09-01,382.0,434.9,375.0,393.3,2222238.0,0.0,38.5052316890882
RSWM LIMITED,NSE_EQ|INE611A01016,Monthly,2025-09-01,146.99,171.18,146.74,159.02,805328.0,0.0,27.008492665425322
ROLEX RINGS LIMITED,NSE_EQ|INE645S01016,Monthly,2025-09-01,1460.0,1460.0,1375.4,1385.5,918101.0,0.0,21.951767525464348
STANDARD GLASS LIN TECH L,NSE_EQ|INE0M4D01010,Monthly,2025-09-01,178.75,203.95,177.0,192.37,6073674.0,0.0,
LUPIN LIMITED,NSE_EQ|INE326A01037,Monthly,2025-09-01,1887.1,2062.8,1875.0,2004.4,9542194.0,0.0,52.60711569339983
TRIVENI TURBINE LIMITED,NSE_EQ|INE152M01016,Monthly,2025-09-01,519.8,554.0,506.0,539.8,10101252.0,0.0,46.786300727187424
RAIN INDUSTRIES LIMITED,NSE_EQ|INE855B01025,Monthly,2025-09-01,136.5,143.0,134.4,137.58,17063957.0,0.0,38.85178604252191
FISCHER MEDICAL VENTURE L,NSE_EQ|INE771F01041,Monthly,2025-09-01,106.7,120.0,104.6,112.9,11870992.0,0.0,
ICICIPRAMC - ICICISILVE,NSE_EQ|INF109KC1Y56,Monthly,2025-09-01,121.82,134.77,121.82,133.31,92022456.0,0.0,79.50431296318794
MONTE CARLO FASHIONS LTD.,NSE_EQ|INE950M01013,Monthly,2025-09-01,581.8,672.4,570.0,644.85,744954.0,0.0,46.12892338845764
AMBUJA CEMENTS LTD,NSE_EQ|INE079A01024,Monthly,2025-09-01,565.2,600.8,549.0,590.3,78354884.0,0.0,39.7881307666021
ACUTAAS CHEMICALS LIMITED,NSE_EQ|INE00FF01025,Monthly,2025-09-01,1418.0,1530.3,1395.7,1460.3,4662658.0,0.0,81.619116119236
HCL TECHNOLOGIES LTD,NSE_EQ|INE860A01027,Monthly,2025-09-01,1446.0,1502.9,1401.0,1439.9,40978207.0,0.0,41.33390337751176
SANSERA ENGINEERING LTD,NSE_EQ|INE953O01021,Monthly,2025-09-01,1270.3,1529.6,1255.1,1495.4,2440629.0,0.0,52.14251992557416
SIKKO INDUSTRIES LIMITED,NSE_EQ|INE112X01017,Monthly,2025-09-01,67.7,71.55,66.3,68.0,704653.0,0.0,26.026809651474537
RAILTEL CORP OF IND LTD,NSE_EQ|INE0DD101019,Monthly,2025-09-01,329.0,412.9,327.35,387.45,63490342.0,0.0,39.641379310344824
ASIAN GRANITO IND. LTD.,NSE_EQ|INE022I01019,Monthly,2025-09-01,58.05,65.7,57.14,63.21,3048350.0,0.0,37.176385192354225
FINOLEX INDUSTRIES LTD,NSE_EQ|INE183A01024,Monthly,2025-09-01,213.5,222.5,208.32,216.09,12401063.0,0.0,31.544545159076975
NAKODA GROUP OF IND. LTD,NSE_EQ|INE236Y01012,Monthly,2025-09-01,30.45,38.0,29.53,31.84,5279677.0,0.0,40.243902439024396
MANOJ VAIBHAV GEM N JEW L,NSE_EQ|INE0KNT01012,Monthly,2025-09-01,195.9,211.4,194.1,199.22,1386053.0,0.0,42.05403533079322
SUPREME INDUSTRIES LTD,NSE_EQ|INE195A01028,Monthly,2025-09-01,4473.0,4642.7,4251.3,4371.9,2521951.0,0.0,38.63144619158364
WENDT (INDIA) LIMITED,NSE_EQ|INE274C01019,Monthly,2025-09-01,9900.0,10341.0,9415.0,9456.0,133399.0,0.0,30.373115577889436
THE RAMCO CEMENTS LIMITED,NSE_EQ|INE331A01037,Monthly,2025-09-01,1038.5,1098.0,1026.5,1044.4,3605321.0,0.0,62.76079714803344
WIPRO LTD,NSE_EQ|INE075A01022,Monthly,2025-09-01,249.42,259.8,241.27,250.33,124650772.0,0.0,46.776240256208844
IRCON INTERNATIONAL LTD,NSE_EQ|INE962Y01021,Monthly,2025-09-01,161.5,189.5,160.53,182.05,81076074.0,0.0,32.43563574109436
ARCHIDPLY DECOR LIMITED,NSE_EQ|INE0CHO01012,Monthly,2025-09-01,91.99,94.8,82.1,84.28,46282.0,0.0,42.376215979888514
AXITA COTTON LIMITED,NSE_EQ|INE02EZ01022,Monthly,2025-09-01,8.82,8.86,8.74,8.79,16711405.0,0.0,0.0
KESORAM INDUSTRIES LTD,NSE_EQ|INE087A01019,Monthly,2025-09-01,5.14,6.62,4.94,6.03,23334367.0,0.0,10.196078431372555
SARDA ENERGY & MIN LTD,NSE_EQ|INE385C01021,Monthly,2025-09-01,600.0,639.75,556.65,584.9,25767325.0,0.0,77.73300723171397
MOREPEN LAB. LTD,NSE_EQ|INE083A01026,Monthly,2025-09-01,46.63,55.5,46.63,53.18,70098974.0,0.0,46.986503974856724
ICICI PRUD NIFTY 100 ETF,NSE_EQ|INF109KC16V9,Monthly,2025-09-01,28.7,29.55,27.43,28.83,2794393.0,0.0,50.58823529411763
AXISAMC - AXSENSEX,NSE_EQ|INF846K010Q0,Monthly,2025-09-01,82.26,85.45,82.19,84.37,17576.0,0.0,51.974317817014466
SPENCER S RETAIL LIMITED,NSE_EQ|INE020801028,Monthly,2025-09-01,56.16,64.0,55.06,56.69,1937765.0,0.0,29.56650114078647
ARCHIES LTD,NSE_EQ|INE731A01020,Monthly,2025-09-01,18.7,22.0,17.9,20.19,654772.0,0.0,41.86170212765957
BOMBAY BURMAH TRADING COR,NSE_EQ|INE050A01025,Monthly,2025-09-01,1767.7,1989.9,1751.1,1911.7,815500.0,0.0,42.886426485660685
BAJAJ HEALTHCARE LIMITED,NSE_EQ|INE411U01027,Monthly,2025-09-01,422.9,448.2,418.95,420.4,1807049.0,0.0,53.00480769230769
LARSEN & TOUBRO LTD.,NSE_EQ|INE018A01030,Monthly,2025-09-01,3601.0,3705.0,3516.4,3644.5,21981965.0,0.0,45.23103602595659
OIL COUNTRY TUBULAR LTD,NSE_EQ|INE591A01010,Monthly,2025-09-01,79.1,84.6,75.66,76.5,284421.0,0.0,64.81776538538139
DIFFUSION ENGINEERS LTD,NSE_EQ|INE184O01015,Monthly,2025-09-01,364.7,418.2,341.8,395.0,9882883.0,0.0,
GRETEX CORPORATE SERVICES,NSE_EQ|INE199P01028,Monthly,2025-09-04,280.0,333.3,252.95,261.9,936562.0,0.0,
ROUTE MOBILE LIMITED,NSE_EQ|INE450U01017,Monthly,2025-09-01,847.0,890.4,839.4,841.1,1739336.0,0.0,9.58474663377531
MANBA FINANCE LIMITED,NSE_EQ|INE939X01013,Monthly,2025-09-01,134.85,147.7,134.12,138.91,1292350.0,0.0,
GO DIGIT GENERAL INS LTD,NSE_EQ|INE03JT01014,Monthly,2025-09-01,360.9,371.1,343.45,356.95,6481837.0,0.0,51.174496644295296
DSPAMC - LIQUIDADD,NSE_EQ|INF740KA1UM0,Monthly,2025-09-01,1083.83,1121.66,1083.83,1091.87,9761973.0,0.0,100.0
MAYUR UNIQUOTERS LTD,NSE_EQ|INE040D01038,Monthly,2025-09-01,526.2,552.0,512.8,525.05,633770.0,0.0,35.59021623537751
MODISON LIMITED,NSE_EQ|INE737D01021,Monthly,2025-09-01,156.49,171.99,154.61,160.7,1384057.0,0.0,49.9747423721964
SHANTHI GEARS LTD,NSE_EQ|INE631A01022,Monthly,2025-09-01,550.5,592.0,547.65,554.4,471863.0,0.0,39.773130095710734
BHARAT WIRE ROPES LTD.,NSE_EQ|INE316L01019,Monthly,2025-09-01,170.99,187.73,166.01,167.14,2683520.0,0.0,36.49088447913366
JHS SVENDGAARD RETAIL V L,NSE_EQ|INE03DD01011,Monthly,2025-09-01,36.85,43.79,35.04,37.17,312455.0,0.0,37.98032299981437
CREATIVE NEWTECH LIMITED,NSE_EQ|INE985W01018,Monthly,2025-09-01,630.45,675.0,612.35,665.85,258873.0,0.0,45.17243715698895
